"id","type","date","panel","subpanel","budget","duration","coinvestigators"
"2011/03/B/HS2/02867","OPUS","2011-09-15","HS","HS2",64932,24,1
"2011/01/B/HS5/00961","OPUS","2011-03-15","HS","HS5",99899,24,1
"2011/01/B/ST7/02582","OPUS","2011-03-15","ST","ST7",398700,36,6
"2011/01/B/HS5/01034","OPUS","2011-03-15","HS","HS5",126600,24,5
"2011/03/B/HS3/00686","OPUS","2011-09-15","HS","HS3",293490,24,2
"2011/01/B/HS5/01043","OPUS","2011-03-15","HS","HS5",66750,20,1
"2011/03/B/ST5/02677","OPUS","2011-09-15","ST","ST5",63595,12,3
"2011/01/B/HS5/01091","OPUS","2011-03-15","HS","HS5",110400,30,2
"2011/01/B/HS5/02600","OPUS","2011-03-15","HS","HS5",73750,20,1
"2011/01/B/ST5/01624","OPUS","2011-03-15","ST","ST5",410000,30,6
"2011/01/B/ST7/00475","OPUS","2011-03-15","ST","ST7",487320,30,10
"2011/03/B/HS4/02334","OPUS","2011-09-15","HS","HS4",63000,24,1
"2011/01/B/HS5/02630","OPUS","2011-03-15","HS","HS5",219600,36,6
"2011/01/B/ST5/06295","OPUS","2011-03-15","ST","ST5",550000,36,11
"2011/01/B/HS5/03129","OPUS","2011-03-15","HS","HS5",78760,36,2
"2011/01/B/HS5/03206","OPUS","2011-03-15","HS","HS5",198420,24,8
"2011/01/B/ST5/06296","OPUS","2011-03-15","ST","ST5",377500,36,10
"2011/01/B/HS5/03257","OPUS","2011-03-15","HS","HS5",209625,36,10
"2011/01/B/NZ9/04297","OPUS","2011-03-15","NZ","NZ9",310000,30,6
"2012/05/B/NZ4/02410","OPUS","2012-03-15","NZ","NZ4",157300,18,2
"2011/01/B/HS5/03357","OPUS","2011-03-15","HS","HS5",246000,24,4
"2011/01/B/ST5/06257","OPUS","2011-03-15","ST","ST5",485550,36,7
"2011/03/B/HS1/00394","OPUS","2011-09-15","HS","HS1",71260,24,2
"2011/01/B/HS5/05386","OPUS","2011-03-15","HS","HS5",113675,24,1
"2011/03/B/HS4/04116","OPUS","2011-09-15","HS","HS4",125913,18,3
"2011/01/B/HS5/05898","OPUS","2011-03-15","HS","HS5",233100,30,6
"2011/03/B/HS5/00546","OPUS","2011-09-15","HS","HS5",81510,26,1
"2011/01/B/HS6/00423","OPUS","2011-03-15","HS","HS6",128363,32,5
"2011/01/B/ST7/03333","OPUS","2011-03-15","ST","ST7",998400,30,7
"2011/01/B/HS6/00433","OPUS","2011-03-15","HS","HS6",46600,24,1
"2011/01/B/NZ9/07177","OPUS","2011-03-15","NZ","NZ9",180000,30,6
"2011/01/B/HS6/00440","OPUS","2011-03-15","HS","HS6",278980,36,7
"2011/01/B/HS6/00446","OPUS","2011-03-15","HS","HS6",568688,36,32
"2011/01/B/ST3/04482","OPUS","2011-03-15","ST","ST3",504200,36,6
"2011/01/B/HS6/00453","OPUS","2011-03-15","HS","HS6",794066,36,14
"2011/01/B/HS6/00455","OPUS","2011-03-15","HS","HS6",98125,27,10
"2011/01/B/ST10/07118","OPUS","2011-03-15","ST","ST10",425100,24,3
"2011/01/B/HS6/00683","OPUS","2011-03-15","HS","HS6",318000,36,6
"2011/01/B/HS6/00884","OPUS","2011-03-15","HS","HS6",192000,36,20
"2011/01/B/NZ7/04251","OPUS","2011-03-15","NZ","NZ7",370150,30,15
"2011/01/B/HS6/01290","OPUS","2011-03-15","HS","HS6",101400,24,2
"2011/03/B/ST6/00418","OPUS","2011-09-15","ST","ST6",65320,24,1
"2011/01/B/HS6/01753","OPUS","2011-03-15","HS","HS6",116500,30,4
"2011/01/B/HS6/01886","OPUS","2011-03-15","HS","HS6",195780,24,3
"2011/01/B/HS6/01912","OPUS","2011-03-15","HS","HS6",234400,24,8
"2011/01/B/ST2/00488","OPUS","2011-03-15","ST","ST2",137800,36,2
"2011/01/B/HS6/01957","OPUS","2011-03-15","HS","HS6",293800,30,2
"2011/03/B/ST5/01567","OPUS","2011-09-15","ST","ST5",258500,24,6
"2011/01/B/HS6/02458","OPUS","2011-03-15","HS","HS6",187800,36,5
"2012/05/B/HS3/03765","OPUS","2012-03-15","HS","HS3",67248,18,3
"2011/01/B/HS6/02538","OPUS","2011-03-15","HS","HS6",524800,29,8
"2011/03/B/NZ5/05906","OPUS","2011-09-15","NZ","NZ5",718500,36,8
"2011/01/B/ST3/02374","OPUS","2011-03-15","ST","ST3",351000,30,12
"2011/01/B/HS6/04611","OPUS","2011-03-15","HS","HS6",192000,36,10
"2012/05/B/HS4/02236","OPUS","2012-03-15","HS","HS4",155000,18,3
"2011/01/B/HS6/04637","OPUS","2011-03-15","HS","HS6",266760,36,9
"2011/03/B/HS4/04962","OPUS","2011-09-15","HS","HS4",134400,24,1
"2011/01/B/HS6/05136","OPUS","2011-03-15","HS","HS6",263750,30,6
"2011/03/B/HS1/04563","OPUS","2011-09-15","HS","HS1",60000,24,2
"2011/01/B/ST10/00548","OPUS","2011-03-15","ST","ST10",156000,36,6
"2011/01/B/HS6/06442","OPUS","2011-03-15","HS","HS6",207768,36,4
"2011/01/B/NZ1/00031","OPUS","2011-03-15","NZ","NZ1",706620,36,2
"2011/01/B/ST1/01289","OPUS","2011-03-15","ST","ST1",124270,36,1
"2011/01/B/NZ1/00053","OPUS","2011-03-15","NZ","NZ1",890000,36,5
"2011/01/B/NZ8/00052","OPUS","2011-03-15","NZ","NZ8",293300,36,7
"2011/01/B/NZ1/00079","OPUS","2011-03-15","NZ","NZ1",723050,36,8
"2011/03/B/HS3/00338","OPUS","2011-09-15","HS","HS3",79888,27,6
"2011/01/B/NZ1/00081","OPUS","2011-03-15","NZ","NZ1",349800,36,8
"2012/05/B/HS1/02927","OPUS","2012-03-15","HS","HS1",73680,12,2
"2011/01/B/NZ1/00114","OPUS","2011-03-15","NZ","NZ1",387000,36,6
"2011/01/B/NZ1/00119","OPUS","2011-03-15","NZ","NZ1",647880,36,9
"2011/01/B/ST5/03794","OPUS","2011-03-15","ST","ST5",220000,36,8
"2011/01/B/NZ1/00209","OPUS","2011-03-15","NZ","NZ1",350000,36,3
"2011/01/B/NZ1/00217","OPUS","2011-03-15","NZ","NZ1",8e+05,36,10
"2011/01/B/NZ1/01502","OPUS","2011-03-15","NZ","NZ1",382500,36,7
"2011/01/B/ST5/06297","OPUS","2011-03-15","ST","ST5",371500,36,8
"2011/01/B/NZ1/01515","OPUS","2011-03-15","NZ","NZ1",891000,36,6
"2011/01/B/NZ1/01603","OPUS","2011-03-15","NZ","NZ1",654380,36,7
"2011/03/B/ST7/00256","OPUS","2011-09-15","ST","ST7",237500,24,7
"2011/01/B/NZ1/01622","OPUS","2011-03-15","NZ","NZ1",214500,36,5
"2011/03/B/HS5/00671","OPUS","2011-09-15","HS","HS5",190450,24,1
"2011/01/B/NZ1/01629","OPUS","2011-03-15","NZ","NZ1",596500,36,6
"2011/03/B/NZ6/04878","OPUS","2011-09-15","NZ","NZ6",248400,24,4
"2011/01/B/NZ1/03417","OPUS","2011-03-15","NZ","NZ1",813800,36,4
"2011/01/B/ST4/02620","OPUS","2011-03-15","ST","ST4",282000,36,7
"2011/01/B/NZ1/03492","OPUS","2011-03-15","NZ","NZ1",420000,36,4
"2011/01/B/ST10/04052","OPUS","2011-03-15","ST","ST10",224140,27,3
"2011/01/B/NZ1/03674","OPUS","2011-03-15","NZ","NZ1",380000,36,7
"2011/01/B/NZ1/03686","OPUS","2011-03-15","NZ","NZ1",406500,36,5
"2011/01/B/NZ1/04315","OPUS","2011-03-15","NZ","NZ1",395600,36,7
"2011/03/B/ST5/01021","OPUS","2011-09-15","ST","ST5",779000,24,10
"2011/01/B/NZ7/03596","OPUS","2011-03-15","NZ","NZ7",488670,36,10
"2011/01/B/NZ1/04404","OPUS","2011-03-15","NZ","NZ1",336000,36,4
"2012/05/B/HS4/00550","OPUS","2012-03-15","HS","HS4",193250,19,2
"2011/01/B/NZ1/04429","OPUS","2011-03-15","NZ","NZ1",492700,36,7
"2011/01/B/NZ1/05325","OPUS","2011-03-15","NZ","NZ1",384800,36,4
"2011/01/B/ST1/03965","OPUS","2011-03-15","ST","ST1",70200,36,1
"2011/01/B/NZ2/00084","OPUS","2011-03-15","NZ","NZ2",249200,24,2
"2011/01/B/ST2/05932","OPUS","2011-03-15","ST","ST2",221000,33,4
"2011/01/B/NZ2/00181","OPUS","2011-03-15","NZ","NZ2",329000,36,9
"2011/01/B/ST2/00578","OPUS","2011-03-15","ST","ST2",105680,36,5
"2011/01/B/NZ2/00864","OPUS","2011-03-15","NZ","NZ2",561000,36,10
"2011/01/B/NZ2/00893","OPUS","2011-03-15","NZ","NZ2",502000,36,6
"2011/03/B/HS4/05552","OPUS","2011-09-15","HS","HS4",171720,24,5
"2011/01/B/NZ2/01631","OPUS","2011-03-15","NZ","NZ2",699600,36,6
"2011/03/B/NZ4/02390","OPUS","2011-09-15","NZ","NZ4",45500,24,3
"2011/01/B/NZ2/01691","OPUS","2011-03-15","NZ","NZ2",580001,36,6
"2011/01/B/ST4/00543","OPUS","2011-03-15","ST","ST4",396500,30,5
"2011/01/B/NZ2/03022","OPUS","2011-03-15","NZ","NZ2",260000,36,6
"2011/01/B/ST4/01188","OPUS","2011-03-15","ST","ST4",398000,36,5
"2011/01/B/NZ2/04816","OPUS","2011-03-15","NZ","NZ2",585000,36,7
"2011/01/B/ST8/04915","OPUS","2011-03-15","ST","ST8",115920,28,2
"2011/01/B/NZ2/04819","OPUS","2011-03-15","NZ","NZ2",392600,36,10
"2011/01/B/ST8/03599","OPUS","2011-03-15","ST","ST8",5e+05,36,6
"2011/01/B/NZ2/04833","OPUS","2011-03-15","NZ","NZ2",618800,36,6
"2011/03/B/HS4/01531","OPUS","2011-09-15","HS","HS4",96320,26,3
"2011/01/B/NZ2/04836","OPUS","2011-03-15","NZ","NZ2",471900,36,13
"2011/01/B/NZ5/04173","OPUS","2011-03-15","NZ","NZ5",319650,36,6
"2011/01/B/NZ2/05281","OPUS","2011-03-15","NZ","NZ2",699998,36,7
"2011/01/B/NZ9/00129","OPUS","2011-03-15","NZ","NZ9",368669,36,5
"2011/01/B/NZ2/05352","OPUS","2011-03-15","NZ","NZ2",455000,36,4
"2011/01/B/NZ2/05374","OPUS","2011-03-15","NZ","NZ2",648000,36,12
"2011/03/B/HS4/03585","OPUS","2011-09-15","HS","HS4",480060,24,13
"2011/01/B/NZ2/05377","OPUS","2011-03-15","NZ","NZ2",510000,36,7
"2011/01/B/ST7/02368","OPUS","2011-03-15","ST","ST7",316600,36,4
"2011/01/B/NZ3/00004","OPUS","2011-03-15","NZ","NZ3",361000,36,7
"2011/01/B/NZ7/00656","OPUS","2011-03-15","NZ","NZ7",190800,36,5
"2011/01/B/NZ3/00177","OPUS","2011-03-15","NZ","NZ3",290000,36,4
"2011/03/B/HS3/04768","OPUS","2011-09-15","HS","HS3",96365,20,1
"2011/01/B/NZ3/00190","OPUS","2011-03-15","NZ","NZ3",392000,36,6
"2012/07/B/ST9/04420","OPUS","2012-09-15","ST","ST9",117250,12,2
"2011/01/B/NZ3/00194","OPUS","2011-03-15","NZ","NZ3",382800,36,7
"2011/01/B/NZ3/00359","OPUS","2011-03-15","NZ","NZ3",377500,36,7
"2011/01/B/ST7/06027","OPUS","2011-03-15","ST","ST7",477750,36,6
"2011/01/B/NZ3/00609","OPUS","2011-03-15","NZ","NZ3",590900,36,6
"2011/01/B/ST7/05836","OPUS","2011-03-15","ST","ST7",421000,36,5
"2011/01/B/NZ3/00632","OPUS","2011-03-15","NZ","NZ3",352000,36,3
"2011/01/B/ST7/05015","OPUS","2011-03-15","ST","ST7",941500,36,15
"2011/01/B/NZ3/02090","OPUS","2011-03-15","NZ","NZ3",355500,36,3
"2011/03/B/HS6/01640","OPUS","2011-09-15","HS","HS6",85600,24,2
"2011/01/B/NZ3/02137","OPUS","2011-03-15","NZ","NZ3",716000,36,6
"2011/01/B/ST7/03278","OPUS","2011-03-15","ST","ST7",480000,36,6
"2011/01/B/NZ3/02145","OPUS","2011-03-15","NZ","NZ3",862000,36,7
"2012/05/B/NZ6/01738","OPUS","2012-03-15","NZ","NZ6",106470,18,3
"2011/01/B/NZ3/02160","OPUS","2011-03-15","NZ","NZ3",6e+05,36,12
"2011/01/B/ST10/05121","OPUS","2011-03-15","ST","ST10",169821,36,4
"2011/01/B/NZ3/02167","OPUS","2011-03-15","NZ","NZ3",527500,36,4
"2011/01/B/NZ3/02899","OPUS","2011-03-15","NZ","NZ3",364000,36,5
"2011/03/B/ST9/01819","OPUS","2011-09-15","ST","ST9",205210,27,2
"2011/01/B/NZ3/02904","OPUS","2011-03-15","NZ","NZ3",365365,36,6
"2011/01/B/NZ3/04789","OPUS","2011-03-15","NZ","NZ3",315000,36,6
"2011/01/B/ST8/04131","OPUS","2011-03-15","ST","ST8",428818,30,6
"2011/01/B/NZ3/05397","OPUS","2011-03-15","NZ","NZ3",450000,36,4
"2011/01/B/NZ3/05401","OPUS","2011-03-15","NZ","NZ3",619100,36,9
"2011/01/B/ST1/01257","OPUS","2011-03-15","ST","ST1",150000,36,1
"2011/01/B/NZ4/00369","OPUS","2011-03-15","NZ","NZ4",135000,36,4
"2011/01/B/ST10/07544","OPUS","2011-03-15","ST","ST10",391237,36,8
"2011/01/B/NZ4/00370","OPUS","2011-03-15","NZ","NZ4",589000,36,3
"2011/03/B/NZ9/03103","OPUS","2011-09-15","NZ","NZ9",125000,18,5
"2011/01/B/NZ4/00371","OPUS","2011-03-15","NZ","NZ4",3e+05,36,3
"2011/01/B/ST5/06662","OPUS","2011-03-15","ST","ST5",379400,36,6
"2011/01/B/NZ4/00373","OPUS","2011-03-15","NZ","NZ4",239400,36,6
"2011/01/B/NZ4/00520","OPUS","2011-03-15","NZ","NZ4",273000,36,5
"2011/01/B/NZ4/00586","OPUS","2011-03-15","NZ","NZ4",509140,36,6
"2011/01/B/NZ4/00595","OPUS","2011-03-15","NZ","NZ4",222500,36,7
"2011/01/B/ST7/03008","OPUS","2011-03-15","ST","ST7",355000,36,7
"2011/01/B/NZ4/00630","OPUS","2011-03-15","NZ","NZ4",224600,36,3
"2011/01/B/ST8/06925","OPUS","2011-03-15","ST","ST8",439966,30,6
"2011/01/B/NZ4/00664","OPUS","2011-03-15","NZ","NZ4",787823,36,15
"2012/05/B/ST8/02849","OPUS","2012-03-15","ST","ST8",212700,18,4
"2011/01/B/NZ4/00695","OPUS","2011-03-15","NZ","NZ4",380425,36,12
"2011/01/B/ST9/03183","OPUS","2011-03-15","ST","ST9",202900,36,1
"2011/01/B/NZ4/00708","OPUS","2011-03-15","NZ","NZ4",349608,36,6
"2011/01/B/NZ4/00783","OPUS","2011-03-15","NZ","NZ4",467100,36,6
"2011/01/B/NZ6/01880","OPUS","2011-03-15","NZ","NZ6",230000,30,7
"2011/01/B/NZ4/00938","OPUS","2011-03-15","NZ","NZ4",370000,36,8
"2011/01/B/NZ9/02611","OPUS","2011-03-15","NZ","NZ9",183740,36,3
"2011/01/B/NZ4/01052","OPUS","2011-03-15","NZ","NZ4",295000,36,6
"2011/03/B/HS1/04573","OPUS","2011-09-15","HS","HS1",33800,24,1
"2011/01/B/NZ4/01065","OPUS","2011-03-15","NZ","NZ4",169260,36,4
"2011/01/B/NZ7/06462","OPUS","2011-03-15","NZ","NZ7",284530,28,7
"2011/01/B/NZ4/01066","OPUS","2011-03-15","NZ","NZ4",453300,36,9
"2011/01/B/NZ7/01561","OPUS","2011-03-15","NZ","NZ7",449850,36,5
"2011/01/B/NZ4/01187","OPUS","2011-03-15","NZ","NZ4",178750,36,4
"2011/01/B/NZ4/01575","OPUS","2011-03-15","NZ","NZ4",3e+05,36,4
"2011/01/B/ST3/02271","OPUS","2011-03-15","ST","ST3",289500,24,3
"2011/01/B/NZ4/01577","OPUS","2011-03-15","NZ","NZ4",342000,36,7
"2011/03/B/HS2/04027","OPUS","2011-09-15","HS","HS2",212400,24,18
"2011/01/B/NZ4/01581","OPUS","2011-03-15","NZ","NZ4",386500,36,6
"2011/01/B/NZ4/01596","OPUS","2011-03-15","NZ","NZ4",387450,36,4
"2011/01/B/ST2/02476","OPUS","2011-03-15","ST","ST2",226300,24,7
"2011/01/B/NZ4/01602","OPUS","2011-03-15","NZ","NZ4",439125,36,3
"2011/03/B/ST8/06500","OPUS","2011-09-15","ST","ST8",603000,24,10
"2011/01/B/NZ4/01675","OPUS","2011-03-15","NZ","NZ4",304400,36,5
"2012/05/B/HS2/04129","OPUS","2012-03-15","HS","HS2",47228,12,1
"2011/01/B/ST1/04929","OPUS","2011-03-15","ST","ST1",195400,36,5
"2011/01/B/NZ4/03345","OPUS","2011-03-15","NZ","NZ4",563750,36,7
"2011/01/B/NZ4/03391","OPUS","2011-03-15","NZ","NZ4",260000,36,6
"2011/01/B/ST9/06108","OPUS","2011-03-15","ST","ST9",642000,36,12
"2011/01/B/NZ4/03455","OPUS","2011-03-15","NZ","NZ4",499620,36,7
"2011/01/B/ST5/00915","OPUS","2011-03-15","ST","ST5",360000,36,10
"2011/01/B/NZ4/03487","OPUS","2011-03-15","NZ","NZ4",287000,36,6
"2011/01/B/ST7/02967","OPUS","2011-03-15","ST","ST7",749825,36,8
"2011/01/B/NZ4/03499","OPUS","2011-03-15","NZ","NZ4",356200,36,3
"2011/01/B/NZ5/01397","OPUS","2011-03-15","NZ","NZ5",3e+05,30,5
"2011/01/B/NZ4/03542","OPUS","2011-03-15","NZ","NZ4",504640,36,7
"2011/01/B/ST4/00478","OPUS","2011-03-15","ST","ST4",524700,36,5
"2011/01/B/NZ4/03563","OPUS","2011-03-15","NZ","NZ4",675000,36,9
"2011/01/B/NZ4/03566","OPUS","2011-03-15","NZ","NZ4",299000,36,4
"2011/01/B/NZ9/00130","OPUS","2011-03-15","NZ","NZ9",360000,36,7
"2011/01/B/NZ4/03573","OPUS","2011-03-15","NZ","NZ4",327500,36,7
"2011/01/B/ST8/03863","OPUS","2011-03-15","ST","ST8",394999,30,9
"2011/01/B/NZ4/03603","OPUS","2011-03-15","NZ","NZ4",527950,36,6
"2011/01/B/ST8/07394","OPUS","2011-03-15","ST","ST8",380100,36,7
"2011/01/B/NZ4/03665","OPUS","2011-03-15","NZ","NZ4",343740,36,7
"2011/01/B/ST6/07318","OPUS","2011-03-15","ST","ST6",481400,36,12
"2011/01/B/NZ4/03692","OPUS","2011-03-15","NZ","NZ4",557500,36,15
"2011/01/B/NZ5/02788","OPUS","2011-03-15","NZ","NZ5",193700,36,4
"2011/01/B/NZ4/03719","OPUS","2011-03-15","NZ","NZ4",597400,36,6
"2011/03/B/HS4/03878","OPUS","2011-09-15","HS","HS4",104045,18,3
"2011/01/B/NZ4/03736","OPUS","2011-03-15","NZ","NZ4",215085,36,3
"2011/01/B/NZ4/04829","OPUS","2011-03-15","NZ","NZ4",488000,36,4
"2012/07/B/HS5/03711","OPUS","2012-09-15","HS","HS5",60235,16,1
"2011/01/B/NZ4/04840","OPUS","2011-03-15","NZ","NZ4",656500,36,6
"2011/01/B/ST5/06309","OPUS","2011-03-15","ST","ST5",360000,36,12
"2011/01/B/ST4/00581","OPUS","2011-03-15","ST","ST4",145800,30,2
"2011/01/B/NZ4/04862","OPUS","2011-03-15","NZ","NZ4",398000,36,9
"2011/01/B/NZ9/01060","OPUS","2011-03-15","NZ","NZ9",284850,30,5
"2011/01/B/NZ4/04903","OPUS","2011-03-15","NZ","NZ4",254375,36,7
"2011/01/B/NZ7/05464","OPUS","2011-03-15","NZ","NZ7",314620,36,15
"2011/01/B/NZ4/04909","OPUS","2011-03-15","NZ","NZ4",321600,36,6
"2011/03/B/ST1/00790","OPUS","2011-09-15","ST","ST1",73944,24,1
"2011/01/B/NZ4/04910","OPUS","2011-03-15","NZ","NZ4",443750,36,5
"2011/01/B/NZ4/04921","OPUS","2011-03-15","NZ","NZ4",1020000,36,7
"2011/01/B/NZ4/04936","OPUS","2011-03-15","NZ","NZ4",793000,36,12
"2011/01/B/NZ8/00096","OPUS","2011-03-15","NZ","NZ8",253273,35,5
"2011/01/B/NZ4/04966","OPUS","2011-03-15","NZ","NZ4",398782,36,6
"2011/03/B/ST8/04961","OPUS","2011-09-15","ST","ST8",268130,24,6
"2011/01/B/NZ4/04970","OPUS","2011-03-15","NZ","NZ4",876000,36,11
"2012/07/B/ST8/03937","OPUS","2012-09-15","ST","ST8",201050,12,7
"2011/01/B/NZ4/04992","OPUS","2011-03-15","NZ","NZ4",478720,36,8
"2012/05/B/HS6/03874","OPUS","2012-03-15","HS","HS6",188620,28,6
"2011/01/B/NZ4/05005","OPUS","2011-03-15","NZ","NZ4",249600,36,7
"2011/01/B/NZ9/00253","OPUS","2011-03-15","NZ","NZ9",198000,30,5
"2011/01/B/NZ4/05703","OPUS","2011-03-15","NZ","NZ4",490000,36,8
"2011/01/B/NZ4/05728","OPUS","2011-03-15","NZ","NZ4",501000,36,8
"2011/01/B/NZ4/05796","OPUS","2011-03-15","NZ","NZ4",354900,36,5
"2011/03/B/ST10/06329","OPUS","2011-09-15","ST","ST10",96960,24,3
"2011/01/B/NZ4/06635","OPUS","2011-03-15","NZ","NZ4",422400,36,5
"2011/01/B/NZ4/07832","OPUS","2011-03-15","NZ","NZ4",789375,36,7
"2011/01/B/NZ5/00337","OPUS","2011-03-15","NZ","NZ5",720660,28,9
"2011/01/B/ST8/06850","OPUS","2011-03-15","ST","ST8",486000,36,7
"2011/01/B/NZ5/00341","OPUS","2011-03-15","NZ","NZ5",293395,36,8
"2011/01/B/ST1/01406","OPUS","2011-03-15","ST","ST1",113200,36,1
"2011/01/B/NZ5/00345","OPUS","2011-03-15","NZ","NZ5",378373,36,8
"2011/01/B/ST5/00847","OPUS","2011-03-15","ST","ST5",750000,36,10
"2011/01/B/NZ5/00346","OPUS","2011-03-15","NZ","NZ5",470800,36,8
"2011/01/B/NZ5/00354","OPUS","2011-03-15","NZ","NZ5",268760,30,5
"2011/01/B/ST5/00843","OPUS","2011-03-15","ST","ST5",806000,36,8
"2011/01/B/NZ5/00934","OPUS","2011-03-15","NZ","NZ5",472000,36,5
"2011/01/B/NZ5/01371","OPUS","2011-03-15","NZ","NZ5",298600,36,4
"2011/01/B/NZ5/00939","OPUS","2011-03-15","NZ","NZ5",5e+05,36,8
"2011/01/B/NZ5/01348","OPUS","2011-03-15","NZ","NZ5",248300,36,6
"2011/01/B/NZ5/01358","OPUS","2011-03-15","NZ","NZ5",249200,36,6
"2011/01/B/ST7/05155","OPUS","2011-03-15","ST","ST7",995800,27,5
"2011/01/B/ST10/06470","OPUS","2011-03-15","ST","ST10",161900,24,3
"2011/01/B/NZ5/02773","OPUS","2011-03-15","NZ","NZ5",746200,36,8
"2011/01/B/ST9/05861","OPUS","2011-03-15","ST","ST9",525500,36,5
"2011/01/B/NZ5/02795","OPUS","2011-03-15","NZ","NZ5",422500,36,11
"2011/01/B/NZ5/02804","OPUS","2011-03-15","NZ","NZ5",241800,36,6
"2011/01/B/ST10/04767","OPUS","2011-03-15","ST","ST10",167400,36,6
"2011/01/B/NZ5/02814","OPUS","2011-03-15","NZ","NZ5",321250,30,7
"2011/01/B/ST2/03354","OPUS","2011-03-15","ST","ST2",327800,36,7
"2011/01/B/NZ5/02822","OPUS","2011-03-15","NZ","NZ5",499000,36,3
"2011/01/B/NZ5/02838","OPUS","2011-03-15","NZ","NZ5",472200,36,6
"2011/01/B/NZ5/03811","OPUS","2011-03-15","NZ","NZ5",297500,36,6
"2011/01/B/ST1/03943","OPUS","2011-03-15","ST","ST1",168400,36,2
"2011/01/B/ST6/06478","OPUS","2011-03-15","ST","ST6",297000,36,5
"2011/01/B/NZ5/04216","OPUS","2011-03-15","NZ","NZ5",377000,36,5
"2011/01/B/ST8/04046","OPUS","2011-03-15","ST","ST8",295000,36,5
"2011/01/B/NZ5/04224","OPUS","2011-03-15","NZ","NZ5",339300,36,8
"2011/01/B/ST1/06184","OPUS","2011-03-15","ST","ST1",80660,36,1
"2011/01/B/NZ5/04235","OPUS","2011-03-15","NZ","NZ5",546000,36,8
"2011/01/B/NZ5/04239","OPUS","2011-03-15","NZ","NZ5",412810,36,6
"2011/01/B/NZ5/04246","OPUS","2011-03-15","NZ","NZ5",425000,36,4
"2011/01/B/ST1/04875","OPUS","2011-03-15","ST","ST1",161100,36,1
"2011/01/B/NZ5/04322","OPUS","2011-03-15","NZ","NZ5",383500,30,2
"2011/01/B/ST8/01649","OPUS","2011-03-15","ST","ST8",325000,36,6
"2011/01/B/NZ5/05291","OPUS","2011-03-15","NZ","NZ5",1274000,36,38
"2011/01/B/NZ9/00134","OPUS","2011-03-15","NZ","NZ9",433000,36,10
"2011/01/B/NZ5/05346","OPUS","2011-03-15","NZ","NZ5",186000,36,8
"2011/01/B/ST4/01130","OPUS","2011-03-15","ST","ST4",1703000,36,12
"2011/01/B/NZ5/05367","OPUS","2011-03-15","NZ","NZ5",279600,36,8
"2011/01/B/ST5/06664","OPUS","2011-03-15","ST","ST5",281800,36,4
"2011/01/B/NZ5/05373","OPUS","2011-03-15","NZ","NZ5",597155,36,7
"2011/01/B/NZ5/05380","OPUS","2011-03-15","NZ","NZ5",1277080,36,7
"2011/01/B/ST6/02769","OPUS","2011-03-15","ST","ST6",419900,36,5
"2011/01/B/NZ6/00264","OPUS","2011-03-15","NZ","NZ6",414815,36,10
"2011/01/B/ST8/07167","OPUS","2011-03-15","ST","ST8",334100,36,5
"2011/01/B/NZ6/00268","OPUS","2011-03-15","NZ","NZ6",6e+05,36,3
"2011/01/B/ST4/00718","OPUS","2011-03-15","ST","ST4",193310,36,4
"2011/01/B/NZ6/00278","OPUS","2011-03-15","NZ","NZ6",521108,36,8
"2011/01/B/ST4/00636","OPUS","2011-03-15","ST","ST4",263000,36,4
"2011/01/B/NZ6/00300","OPUS","2011-03-15","NZ","NZ6",4e+05,36,8
"2011/01/B/ST5/06292","OPUS","2011-03-15","ST","ST5",438000,36,12
"2011/01/B/NZ6/00320","OPUS","2011-03-15","NZ","NZ6",229320,36,5
"2011/01/B/ST6/06500","OPUS","2011-03-15","ST","ST6",396850,36,7
"2011/01/B/NZ6/00322","OPUS","2011-03-15","NZ","NZ6",306102,36,3
"2011/01/B/NZ6/01781","OPUS","2011-03-15","NZ","NZ6",396000,36,8
"2011/01/B/ST8/07068","OPUS","2011-03-15","ST","ST8",540000,36,9
"2011/01/B/NZ6/01845","OPUS","2011-03-15","NZ","NZ6",399900,36,5
"2011/01/B/NZ6/01872","OPUS","2011-03-15","NZ","NZ6",459600,36,10
"2011/01/B/ST3/04504","OPUS","2011-03-15","ST","ST3",1235000,36,7
"2011/01/B/ST5/06427","OPUS","2011-03-15","ST","ST5",422500,36,8
"2011/01/B/NZ6/02661","OPUS","2011-03-15","NZ","NZ6",511760,36,14
"2011/01/B/NZ6/04258","OPUS","2011-03-15","NZ","NZ6",448500,36,4
"2011/03/B/HS4/02275","OPUS","2011-09-15","HS","HS4",104560,22,6
"2011/01/B/NZ7/00038","OPUS","2011-03-15","NZ","NZ7",526500,36,6
"2011/01/B/NZ7/03574","OPUS","2011-03-15","NZ","NZ7",228000,36,5
"2011/01/B/NZ7/00136","OPUS","2011-03-15","NZ","NZ7",396200,36,7
"2011/01/B/NZ7/00361","OPUS","2011-03-15","NZ","NZ7",240000,36,5
"2011/01/B/ST9/04845","OPUS","2011-03-15","ST","ST9",386750,36,4
"2011/01/B/NZ7/00616","OPUS","2011-03-15","NZ","NZ7",227500,36,3
"2011/01/B/NZ7/00644","OPUS","2011-03-15","NZ","NZ7",190000,36,7
"2011/01/B/ST5/00920","OPUS","2011-03-15","ST","ST5",323000,36,7
"2011/01/B/NZ7/00648","OPUS","2011-03-15","NZ","NZ7",603600,36,7
"2011/01/B/ST6/00674","OPUS","2011-03-15","ST","ST6",492000,36,9
